Age,Experience,Income,Family,CCAvg,Mortgage,Securities Account,CD Account,Online,CreditCard,Edu_2,Edu_3
51,25,19,1,1.4,98,0,0,0,0,0,1
44,20,50,3,2.33,200,0,0,0,0,0,0
35,11,193,2,6.5,0,0,0,0,1,0,0
58,32,62,3,2.2,217,0,1,1,1,0,1
52,27,32,2,2.0,0,0,0,0,1,1,0
43,19,71,3,0.3,0,0,0,0,1,0,1
45,20,154,2,2.8,0,1,0,1,0,0,0
47,23,71,1,0.8,127,0,0,1,0,0,1
50,24,61,4,2.6,0,0,0,1,0,0,0
39,13,80,2,1.8,0,0,0,1,0,0,0
54,29,44,2,2.3,187,0,0,1,0,0,1
53,27,89,1,0.8,146,0,0,1,1,0,1
43,13,38,3,2.0,0,0,0,1,0,0,1
25,0,25,2,0.9,0,0,0,0,0,0,1
25,-1,13,4,0.4,0,1,0,0,0,0,0
40,16,104,2,1.8,0,0,0,0,0,1,0
34,8,31,1,0.3,104,0,0,1,1,0,0
46,21,205,2,8.8,181,1,0,1,0,0,0
27,2,109,4,1.8,0,0,0,0,0,0,1
62,37,85,4,3.4,0,0,0,1,0,1,0
65,39,21,2,0.4,0,0,0,0,0,0,0
49,25,53,2,1.0,181,0,0,0,0,0,1
44,20,129,2,3.3,0,0,0,1,0,0,0
47,21,120,1,0.0,135,0,0,0,0,0,0
49,23,23,4,0.6,98,1,0,0,0,0,1
39,12,108,4,3.67,301,0,0,0,1,1,0
24,-2,135,2,7.2,0,0,0,1,0,0,0
61,35,23,3,0.3,0,0,0,1,0,0,1
52,26,95,1,0.3,0,0,0,1,0,0,0
30,4,35,4,0.8,0,0,0,1,1,0,0
35,9,82,3,0.9,0,0,0,1,0,1,0
57,33,45,3,1.5,181,1,1,1,1,0,0
63,37,141,2,6.9,0,0,0,1,1,0,0
37,11,194,2,0.0,0,0,0,0,0,0,0
39,14,75,1,0.1,297,0,0,0,1,1,0
46,22,83,1,2.7,0,0,0,1,0,0,0
41,17,71,2,3.2,0,0,0,1,1,0,0
25,1,122,2,0.2,0,0,0,1,0,0,0
31,7,31,4,0.4,79,0,0,0,0,1,0
58,32,65,3,2.5,222,0,0,1,0,0,0
55,29,64,3,0.8,119,0,0,0,1,0,0
40,14,42,2,0.3,187,0,0,1,0,0,0
44,20,33,4,0.3,142,0,0,0,1,0,0
37,12,125,2,3.9,0,0,0,1,1,0,0
37,11,24,4,1.0,0,0,0,0,0,0,0
32,8,119,4,5.0,0,0,0,1,0,0,1
33,7,18,1,0.6,0,0,0,0,0,0,1
27,1,20,4,0.4,99,0,0,1,0,0,0
56,32,190,3,2.2,0,0,1,1,0,0,0
37,11,71,2,1.8,127,1,0,0,0,0,0
35,9,50,4,2.2,0,0,0,0,0,1,0
29,5,64,4,0.0,249,0,0,0,1,0,0
44,19,69,3,0.5,0,0,0,1,0,0,1
38,12,48,4,0.2,0,0,0,1,0,0,1
44,14,33,1,0.75,171,0,0,0,0,0,1
54,29,154,1,2.4,352,0,0,1,0,1,0
62,36,58,1,0.8,0,0,0,0,0,1,0
43,18,30,1,0.5,0,0,0,1,0,0,1
59,35,78,2,2.8,0,0,0,1,0,0,0
48,22,120,1,0.0,0,0,0,1,0,0,0
33,8,68,4,1.3,0,0,0,1,0,0,0
33,7,30,2,2.0,132,0,0,0,0,0,1
49,23,29,4,1.8,0,0,0,1,1,0,0
35,11,148,1,5.8,0,0,0,1,0,0,1
65,40,128,1,2.5,162,0,0,1,0,0,0
35,5,81,4,4.0,0,0,0,1,0,0,1
44,20,124,1,4.7,0,0,0,1,1,0,0
40,14,123,1,5.2,0,0,0,1,0,0,0
63,37,15,2,0.4,0,0,0,0,0,0,0
55,29,42,4,2.5,0,1,0,0,0,0,0
26,2,55,3,0.7,0,0,0,1,0,1,0
54,28,42,4,2.5,0,0,0,1,1,0,0
44,18,123,3,5.9,0,0,1,1,1,0,0
39,15,45,1,0.7,0,0,0,1,0,0,0
62,37,45,3,0.5,200,0,0,1,1,1,0
52,22,154,1,5.0,0,1,1,1,0,0,1
31,5,23,3,1.0,95,0,0,0,0,0,0
32,6,99,2,4.5,249,0,0,1,0,0,1
38,14,81,1,3.6,0,0,0,1,1,1,0
35,10,79,4,2.1,0,1,0,1,0,0,1
25,1,62,4,0.0,229,0,0,1,0,0,0
50,24,62,1,1.4,0,0,0,0,0,0,1
53,28,14,4,0.8,0,0,0,1,1,0,0
40,13,24,3,1.0,0,0,0,1,0,1,0
27,3,18,1,0.4,0,0,0,0,0,0,1
42,18,143,1,1.7,0,1,0,1,0,0,0
55,29,79,4,4.9,0,0,0,0,0,0,0
44,19,83,2,3.8,0,1,0,0,1,0,1
34,9,70,4,1.3,0,1,0,0,0,0,0
27,1,140,1,5.9,175,1,1,1,0,1,0
59,34,60,4,2.1,234,0,0,1,1,0,0
55,29,30,4,0.7,0,0,0,0,1,1,0
53,28,181,1,8.1,0,0,0,1,0,0,0
33,7,51,4,2.1,0,0,0,0,1,0,1
52,27,35,4,0.2,0,0,0,1,0,1,0
58,33,22,3,0.2,0,0,0,1,0,0,0
63,37,145,2,6.9,0,0,0,1,0,0,0
54,30,24,1,0.1,0,0,0,0,0,1,0
45,21,40,3,0.6,0,0,0,1,1,1,0
57,33,121,1,4.3,0,1,0,0,0,0,0
25,1,118,1,5.4,0,0,0,1,1,0,0
52,27,80,1,1.3,0,0,1,1,1,0,1
53,29,39,3,1.5,0,0,0,1,0,0,0
53,29,61,4,1.6,0,0,0,1,0,1,0
59,35,43,4,1.3,0,0,0,1,0,0,0
28,4,120,2,0.6,0,0,0,1,0,0,0
47,22,61,3,2.7,168,0,0,1,1,1,0
63,38,159,4,4.9,111,0,0,0,0,1,0
34,8,40,2,2.0,89,0,0,0,0,0,1
52,22,55,3,1.4,0,0,0,1,0,0,1
37,13,79,4,0.1,280,0,0,1,0,1,0
63,38,28,2,0.5,89,0,0,1,0,1,0
60,34,22,3,0.3,139,0,0,1,1,0,1
52,27,184,1,8.1,0,0,0,0,0,0,0
29,3,190,2,4.5,246,0,0,1,1,0,0
37,13,61,3,2.8,0,0,0,0,0,0,0
62,37,38,3,0.5,0,0,0,0,0,1,0
51,27,53,1,1.6,0,0,0,1,0,1,0
65,40,98,3,1.8,333,0,0,0,0,1,0
29,5,72,3,0.7,81,0,0,0,0,1,0
49,25,25,4,1.0,0,0,0,1,1,0,0
37,11,44,4,0.2,0,0,0,0,1,0,0
38,14,91,2,0.0,0,0,0,1,0,0,0
41,15,29,2,0.8,98,0,0,0,0,0,1
42,16,38,3,0.9,0,0,0,0,0,0,1
60,35,49,3,0.5,0,0,0,1,1,1,0
46,22,198,2,6.67,0,0,0,0,1,0,0
34,9,49,1,2.5,0,0,0,0,0,0,1
51,26,42,1,1.3,0,0,0,1,0,1,0
51,27,53,1,1.8,0,0,0,0,1,0,1
60,36,132,2,6.0,470,0,0,1,1,0,0
50,26,82,1,0.0,0,0,0,1,1,0,0
29,4,58,1,0.8,0,0,0,1,1,1,0
58,32,41,1,0.2,81,0,0,1,0,0,0
61,36,53,3,0.5,0,0,0,1,0,1,0
44,19,40,4,1.9,84,0,0,0,0,0,1
58,33,61,2,2.3,193,0,0,1,0,0,1
65,39,113,4,2.4,0,0,0,1,0,0,1
63,37,84,4,1.9,0,0,0,1,0,1,0
41,17,20,1,1.4,0,0,0,1,0,0,1
25,0,13,2,0.9,0,0,0,1,0,0,1
61,37,158,2,6.0,306,1,1,1,1,0,0
40,16,78,4,2.4,0,1,1,1,0,0,0
43,19,201,2,6.67,0,1,0,1,0,0,0
29,3,113,2,0.2,0,0,0,1,1,0,0
50,26,135,2,4.6,91,0,0,1,0,0,1
35,11,34,1,1.5,0,0,0,0,0,1,0
51,26,133,1,0.6,328,0,0,0,0,0,0
39,13,41,2,0.3,108,0,0,1,1,0,0
46,22,18,1,0.9,0,0,0,1,0,0,1
37,12,100,3,1.2,341,0,0,1,1,0,1
29,4,104,4,1.8,0,0,0,0,1,0,1
27,3,34,1,0.2,0,0,0,1,1,0,1
56,31,65,3,1.7,109,0,0,0,0,0,0
49,24,51,1,1.3,98,0,0,0,1,1,0
31,5,82,4,2.2,0,0,0,0,0,1,0
42,16,173,2,1.5,373,0,1,1,1,1,0
28,3,90,2,3.3,0,0,0,1,1,0,0
65,40,80,1,0.8,0,0,0,1,0,0,1
53,26,25,2,1.0,0,0,1,1,1,1,0
30,4,142,3,4.2,359,0,0,0,0,0,0
44,20,105,1,4.7,0,0,0,0,1,0,0
60,35,51,2,2.8,0,0,0,1,0,0,0
45,21,59,2,2.5,155,0,0,1,0,0,0
62,38,53,1,0.0,0,0,0,0,0,1,0
63,38,50,2,2.8,205,0,0,0,0,0,0
35,11,188,1,0.9,282,0,0,1,0,0,1
34,9,71,4,1.3,0,0,0,1,0,0,0
38,14,54,2,0.6,218,0,0,0,0,0,1
39,15,141,2,8.0,0,0,0,1,0,0,0
49,23,25,1,1.4,0,0,0,1,0,0,1
55,29,92,1,1.9,0,0,0,0,0,1,0
46,20,99,3,1.1,0,0,0,0,0,0,0
34,8,82,1,2.7,251,0,0,1,0,1,0
53,27,92,2,1.1,0,1,0,0,0,0,0
58,33,25,4,0.9,90,0,0,1,1,1,0
57,32,33,2,2.0,0,0,0,1,0,1,0
33,9,20,4,0.7,0,0,0,1,0,1,0
32,6,35,2,0.3,0,0,0,0,1,0,0
49,23,41,4,0.1,153,0,0,1,0,0,0
43,19,31,4,0.3,156,0,0,1,0,0,0
54,30,61,1,1.8,0,0,0,1,0,0,1
46,21,193,2,8.1,0,0,0,0,0,0,1
61,36,124,2,3.9,0,1,0,0,1,0,0
62,38,195,4,5.2,522,0,1,1,1,0,1
41,17,121,1,0.3,0,0,0,1,0,0,0
65,40,83,4,0.1,247,0,0,1,0,1,0
62,37,50,3,1.5,169,0,0,1,0,0,0
54,28,161,1,2.9,0,0,0,1,0,0,0
44,19,48,3,0.8,0,0,0,0,1,0,1
29,4,55,4,2.0,0,1,0,1,0,1,0
42,16,32,3,1.5,149,0,0,1,0,0,0
28,4,88,1,5.4,0,0,0,1,0,0,0
61,37,60,3,2.0,0,0,0,1,0,0,1
60,34,54,3,0.3,0,0,0,1,1,1,0
54,29,79,3,1.6,0,0,0,0,0,0,1
53,29,24,4,0.2,0,0,0,1,1,0,0
53,28,61,4,0.9,177,0,0,0,0,0,0
35,11,82,4,3.4,0,0,0,0,0,0,0
37,13,115,1,0.8,0,0,0,1,1,1,0
40,16,41,1,2.0,0,0,0,0,1,1,0
60,35,29,3,1.3,0,0,0,0,0,1,0
39,13,72,2,2.8,0,0,0,1,0,0,0
41,17,49,4,2.2,0,0,0,0,0,1,0
61,37,22,1,1.2,0,0,0,1,0,0,1
60,36,62,4,2.2,0,0,0,0,0,0,0
44,19,85,4,1.9,0,0,0,1,1,0,1
29,5,30,3,1.0,0,0,0,0,0,1,0
39,13,25,2,0.8,0,0,0,0,0,0,1
58,34,45,4,1.3,201,0,0,0,0,1,0
46,20,103,4,4.8,0,0,0,1,0,0,1
49,24,33,3,1.7,0,0,0,1,0,1,0
43,18,83,2,3.8,112,0,0,0,0,0,1
61,36,48,3,1.5,0,0,0,0,1,0,0
32,7,42,4,0.8,0,0,0,1,1,0,0
46,20,29,3,0.5,0,0,0,0,0,1,0
56,30,111,4,0.3,372,1,1,1,0,0,0
38,13,41,3,0.5,0,0,0,0,1,0,1
34,10,22,1,0.5,85,0,0,0,0,0,1
50,25,130,1,0.6,311,0,0,0,0,0,0
48,24,20,1,1.0,0,0,0,1,1,0,0
59,33,23,2,0.2,0,0,0,1,0,0,1
64,39,22,4,0.6,0,0,0,0,0,1,0
52,26,38,3,0.9,0,0,0,1,0,0,1
39,14,104,3,1.0,242,0,0,1,0,0,0
44,20,68,1,0.8,91,0,0,0,0,0,1
51,26,98,1,1.3,0,0,0,1,1,0,1
38,12,24,2,0.8,0,0,0,1,1,0,1
33,8,133,1,0.0,0,0,0,1,0,0,0
63,38,110,3,1.8,109,0,0,1,0,1,0
39,15,62,4,2.4,86,0,0,0,0,0,0
36,12,84,1,0.8,0,0,0,1,1,1,0
38,8,21,1,0.67,0,0,0,1,0,0,1
40,16,29,1,2.0,0,0,0,1,0,1,0
32,8,45,1,2.4,0,0,0,0,0,1,0
62,36,35,2,0.7,0,1,0,0,1,0,1
53,29,20,4,0.2,0,0,0,1,0,0,0
63,37,109,1,2.0,0,0,0,1,0,0,0
43,18,74,4,0.4,0,0,0,0,0,0,0
27,1,83,2,0.2,0,0,0,0,1,0,0
29,4,41,1,1.0,0,0,0,0,0,0,0
43,19,123,3,1.3,0,0,0,1,0,0,0
66,41,38,1,1.1,0,0,0,0,1,0,1
40,16,44,1,1.8,0,1,0,1,0,0,0
26,1,38,4,1.7,0,0,0,1,0,1,0
39,13,25,4,1.5,0,0,0,1,0,0,1
54,30,45,4,0.9,0,0,0,0,1,1,0
55,30,42,2,2.0,196,0,0,0,1,1,0
56,30,64,3,0.3,0,0,0,0,1,1,0
58,33,60,2,1.9,94,1,0,1,0,1,0
42,16,191,3,4.8,0,1,1,1,0,1,0
40,10,44,3,2.0,0,0,0,1,0,0,1
39,13,89,4,1.4,0,0,0,0,0,1,0
41,16,62,2,2.2,0,0,0,1,1,0,1
59,34,19,1,0.3,0,0,0,1,0,0,1
29,2,38,1,2.0,0,0,0,0,0,1,0
45,19,70,1,2.8,0,0,0,0,1,0,0
42,16,32,3,0.5,0,0,0,0,1,1,0
47,21,125,1,5.7,112,1,0,0,0,0,0
46,22,73,1,0.8,117,0,0,0,0,0,1
62,36,85,2,1.7,98,0,0,0,0,0,1
62,36,39,2,0.3,0,0,0,1,0,0,0
31,5,32,2,0.3,130,0,0,1,0,1,0
60,34,78,3,4.4,0,1,0,0,0,0,0
63,39,92,2,0.0,0,0,0,1,0,0,1
54,28,95,1,1.9,0,0,0,1,0,1,0
24,-1,78,2,1.8,0,0,0,0,0,1,0
59,34,21,3,1.3,0,0,0,1,1,1,0
50,26,148,2,6.8,0,0,0,1,0,0,0
55,30,153,2,2.8,0,1,1,1,0,1,0
63,37,44,2,1.0,0,0,0,1,0,0,1
34,10,38,1,1.33,0,1,0,1,0,0,0
59,33,72,2,0.7,226,0,0,0,0,1,0
39,15,94,2,1.9,0,0,0,1,0,0,0
56,31,72,3,2.0,0,0,0,0,0,1,0
57,31,64,3,2.5,208,0,0,0,1,0,0
45,20,180,3,8.5,535,0,0,0,0,1,0
30,6,139,1,4.3,0,0,0,1,0,0,0
50,25,29,2,1.3,0,0,0,0,0,0,0
27,3,90,3,0.8,0,0,0,1,0,0,0
55,29,73,2,2.3,0,0,0,1,1,0,1
62,32,142,2,2.8,0,0,0,0,1,0,1
61,36,59,4,1.7,148,0,0,0,0,0,0
40,14,69,1,1.5,0,0,0,0,0,0,1
29,3,80,4,1.8,0,0,0,1,1,1,0
64,39,20,3,0.1,0,0,0,0,0,0,1
27,3,35,1,1.8,0,0,0,0,0,1,0
30,5,78,1,2.6,0,0,0,1,0,1,0
61,37,41,1,0.8,0,0,0,1,1,0,0
34,9,133,1,3.8,0,0,0,1,0,0,0
62,37,92,3,0.5,310,0,0,1,0,0,0
35,9,21,2,1.4,125,0,0,1,0,0,1
35,11,25,2,1.0,0,0,0,0,0,1,0
59,29,61,1,1.4,0,0,0,0,0,0,1
27,3,118,1,3.3,0,0,0,1,0,1,0
46,20,111,1,0.0,329,0,0,0,0,0,0
60,36,54,4,2.3,0,1,0,0,0,0,1
30,3,150,4,5.0,0,0,0,1,0,1,0
47,21,83,1,3.8,97,0,0,0,0,0,0
50,23,9,1,0.5,98,0,0,1,0,1,0
40,15,18,2,0.1,119,0,0,1,1,1,0
38,14,63,1,3.6,0,1,0,1,0,1,0
30,6,31,3,1.0,142,0,0,0,0,1,0
54,24,61,4,2.0,0,1,0,1,0,0,1
57,33,28,1,1.2,98,0,0,1,0,0,1
28,4,199,1,6.33,0,0,0,0,0,0,0
30,4,45,4,1.3,0,0,0,0,0,0,1
61,35,80,4,1.7,0,0,0,1,0,0,1
39,14,39,3,0.5,0,0,0,1,0,0,1
49,25,90,4,1.4,0,1,0,1,0,1,0
42,17,155,1,7.0,0,0,0,0,1,0,0
40,14,179,1,2.6,0,0,0,1,0,0,1
36,11,101,3,1.2,0,1,0,0,1,0,1
41,16,73,3,3.0,0,0,0,1,0,0,0
52,26,84,3,3.0,0,0,0,1,0,1,0
58,33,42,2,1.6,0,0,0,1,0,0,1
38,12,52,1,2.0,0,0,0,0,0,0,0
27,1,74,4,1.8,112,0,0,1,1,1,0
32,7,45,3,2.3,83,1,0,1,0,0,0
65,39,23,3,0.7,0,0,0,0,1,1,0
62,38,124,1,3.8,405,0,0,1,0,0,0
31,5,18,2,0.3,124,0,0,1,1,0,0
28,4,58,3,1.5,131,0,0,0,0,0,0
51,27,45,1,1.6,82,0,0,1,0,1,0
29,3,49,4,2.1,0,0,0,0,0,0,1
35,10,104,3,0.6,0,0,0,0,1,1,0
54,28,80,4,2.6,143,0,0,0,0,0,1
55,31,63,3,2.67,0,0,0,1,0,0,0
44,20,43,1,0.7,0,0,0,0,1,0,0
36,12,92,2,0.0,184,0,0,0,0,0,0
52,26,109,1,2.4,308,0,1,1,1,0,0
46,21,40,4,1.9,122,0,0,1,0,0,1
62,37,21,4,0.4,137,0,0,1,1,1,0
35,10,74,4,1.3,0,0,0,1,0,0,0
67,41,112,1,2.0,0,1,0,0,0,0,0
48,24,80,1,2.7,0,0,0,1,0,0,0
55,30,73,4,3.8,0,0,0,1,0,1,0
37,13,70,2,2.7,0,0,0,0,0,0,0
43,18,53,3,0.8,154,0,0,0,0,0,1
44,19,44,4,0.0,0,0,0,0,0,1,0
28,3,78,4,0.2,0,0,0,1,1,0,0
36,12,40,2,0.6,0,0,0,1,1,0,1
26,0,155,2,7.2,0,0,0,0,0,0,0
51,27,12,2,0.2,0,0,0,0,0,0,0
57,31,40,2,0.3,0,1,1,1,1,0,0
53,27,65,1,2.2,0,0,0,1,1,0,1
56,31,68,2,0.0,0,1,0,1,0,0,1
31,4,28,1,2.0,0,0,0,0,0,1,0
26,0,161,2,7.2,0,0,0,0,0,0,0
31,5,84,4,1.8,0,1,0,1,0,1,0
56,30,59,3,0.8,159,1,0,1,0,0,0
40,14,70,4,1.4,0,0,0,1,0,1,0
65,35,23,1,1.5,0,0,0,1,0,0,1
47,21,52,1,1.2,194,0,0,0,0,1,0
65,41,170,4,6.1,0,0,1,1,1,1,0
28,3,115,1,1.9,200,0,0,1,0,0,0
43,19,75,3,0.3,0,0,0,0,0,0,1
45,20,29,4,1.9,0,0,0,0,0,0,1
51,27,33,4,0.2,83,0,0,1,0,0,0
47,23,171,2,1.4,284,0,0,1,1,0,0
45,20,89,4,1.9,0,0,0,1,0,0,1
44,20,20,1,1.4,0,0,0,0,0,0,1
43,18,22,2,0.0,0,0,0,0,0,0,1
51,25,91,1,0.8,0,0,0,0,0,0,1
59,33,73,2,1.7,0,0,0,1,1,0,1
30,5,40,4,2.0,0,0,0,1,0,1,0
38,12,38,2,0.3,0,0,0,1,1,0,0
36,10,80,4,2.2,0,0,0,1,0,1,0
35,10,83,4,0.7,315,0,0,1,0,0,1
58,34,149,2,6.0,0,0,0,1,1,0,0
44,19,28,1,0.3,0,0,0,1,0,0,1
30,6,72,1,0.1,207,0,0,0,0,0,0
52,28,52,4,0.1,121,0,0,0,0,0,1
42,18,62,3,2.1,0,0,0,1,0,0,1
50,23,19,1,0.5,104,0,0,0,1,1,0
45,15,20,1,0.75,0,0,0,1,0,0,1
55,25,90,2,4.5,0,0,0,0,1,0,1
31,6,133,1,1.5,0,0,0,0,0,0,1
34,9,60,4,1.3,0,1,0,0,0,0,0
42,15,39,3,1.0,132,0,0,0,0,1,0
36,12,29,1,1.33,81,0,0,1,0,0,0
49,23,81,2,0.8,0,0,0,0,0,0,1
46,20,152,1,7.4,374,0,1,1,1,0,1
31,5,93,2,3.1,0,0,0,1,0,1,0
63,38,102,4,3.4,0,0,0,0,0,1,0
49,24,35,4,0.2,0,0,0,0,1,1,0
33,8,82,1,2.6,0,1,1,1,1,1,0
42,18,135,2,3.3,0,1,1,1,1,0,0
45,20,39,1,2.4,0,0,0,0,1,0,0
47,23,40,2,2.1,156,0,0,1,0,0,1
43,18,59,1,2.4,250,0,0,1,0,0,0
57,33,93,2,1.6,161,0,0,0,0,0,0
53,29,69,4,1.0,0,0,0,1,0,1,0
65,39,94,4,4.1,120,0,1,1,1,0,0
50,24,43,4,0.1,0,0,0,1,0,0,0
53,28,34,2,0.6,0,0,0,1,1,0,1
38,12,43,4,1.2,0,0,0,0,1,1,0
34,9,160,4,8.0,0,0,0,0,1,0,1
49,23,58,4,2.6,188,0,0,0,0,0,0
60,34,64,3,2.2,0,0,0,0,0,0,1
63,37,101,2,2.8,0,0,0,0,0,0,0
25,-1,53,3,2.4,0,0,0,0,0,1,0
52,26,35,3,0.9,0,0,0,0,0,0,1
42,17,32,4,0.0,0,0,0,1,0,1,0
31,7,99,1,4.0,0,0,0,1,0,0,0
62,37,93,3,3.0,0,0,1,1,1,0,1
33,9,14,4,0.7,105,0,0,1,0,1,0
50,24,29,3,0.9,0,0,0,0,0,0,1
54,28,93,1,4.9,133,0,1,1,1,0,0
34,8,8,3,0.1,83,0,0,1,0,1,0
46,21,204,2,2.8,0,0,0,1,0,0,0
49,23,115,3,4.6,0,0,0,0,0,0,1
48,23,84,4,3.1,0,1,1,1,0,1,0
39,13,31,2,0.8,0,0,0,0,0,0,1
31,5,20,2,0.3,0,0,0,0,0,0,0
23,-1,12,4,1.0,90,0,0,1,0,0,0
32,7,129,4,5.2,0,0,0,0,1,1,0
60,34,29,2,0.3,0,0,0,1,0,0,0
42,17,168,2,7.9,0,0,0,1,0,1,0
56,32,8,2,0.3,0,0,0,1,1,0,0
49,25,30,4,0.9,0,0,0,0,1,1,0
60,33,55,4,2.5,0,0,0,1,0,1,0
48,23,45,1,1.3,0,0,0,1,0,1,0
24,0,88,3,0.8,134,0,0,0,0,0,0
28,3,54,4,0.6,0,0,0,1,0,1,0
35,9,141,2,4.5,0,0,0,0,0,1,0
63,38,41,2,1.5,173,0,0,1,1,0,0
34,9,122,1,0.0,0,0,0,1,0,0,0
58,32,130,2,2.7,0,0,0,1,0,0,0
35,11,101,3,3.8,150,0,0,1,0,0,1
26,1,54,4,0.6,230,0,0,0,0,1,0
52,27,43,4,0.2,0,0,0,0,1,1,0
56,26,70,3,1.4,273,0,0,1,1,0,1
47,23,38,2,2.1,0,0,0,0,0,0,1
44,20,30,4,0.3,0,0,0,0,1,0,0
36,6,69,4,4.0,0,0,0,1,0,0,1
60,34,65,4,1.7,0,1,0,1,0,1,0
47,22,114,1,0.6,0,1,1,1,1,0,0
58,33,51,2,1.9,0,0,0,0,0,1,0
39,15,79,2,1.8,219,0,0,0,0,1,0
44,20,71,4,2.0,0,0,0,0,1,0,1
28,3,120,1,0.8,170,0,0,0,0,0,0
53,28,184,1,8.1,303,0,0,1,0,0,0
50,26,19,1,0.9,0,0,0,0,0,0,1
48,22,42,3,0.6,121,0,0,1,0,1,0
37,13,59,1,3.6,0,0,0,0,0,1,0
32,7,61,3,2.3,205,0,0,1,1,0,0
37,11,43,1,2.0,0,0,0,1,0,0,0
31,7,81,2,2.0,0,0,1,1,1,1,0
64,40,75,3,2.0,0,0,0,1,0,0,1
61,37,73,3,2.0,285,0,0,0,0,0,1
46,21,42,4,1.9,0,0,0,1,0,0,1
28,2,19,4,0.4,0,0,0,1,1,0,0
34,8,85,1,2.5,136,0,0,0,1,0,0
57,32,81,2,3.7,226,0,0,1,1,0,0
59,35,53,4,2.3,174,0,0,1,0,0,1
55,30,64,2,2.3,0,0,0,0,0,0,1
40,15,54,3,0.8,0,0,0,1,0,0,1
61,36,169,2,6.1,106,0,1,1,1,0,1
58,32,43,1,2.8,0,0,0,1,0,1,0
44,20,88,1,4.7,0,0,0,0,0,0,0
26,2,72,4,2.6,0,1,1,1,0,0,0
44,20,22,1,1.0,91,0,0,0,0,0,0
28,2,48,4,2.1,0,0,0,1,1,0,1
50,24,179,1,1.0,0,0,0,1,0,0,0
54,29,74,3,2.0,0,0,0,0,0,1,0
51,25,113,2,6.3,0,0,0,0,0,0,0
62,37,39,3,1.5,0,0,0,1,0,0,0
63,38,140,1,2.5,0,0,0,0,0,0,0
60,36,22,2,1.0,0,1,1,1,1,0,0
49,24,39,1,1.4,0,0,0,1,0,0,1
49,25,20,4,1.0,111,0,0,1,1,0,0
36,6,21,1,0.67,0,1,0,1,0,0,1
50,26,42,1,1.6,0,0,0,1,0,1,0
39,14,24,2,0.3,0,0,0,1,0,1,0
32,7,132,4,1.1,412,0,0,1,0,1,0
55,29,62,1,0.2,0,0,0,1,0,0,0
35,9,29,3,0.9,126,0,0,1,0,0,0
53,29,83,4,1.0,0,0,0,1,0,1,0
40,15,81,2,0.4,0,0,0,1,0,0,0
34,9,72,3,2.3,124,0,0,0,0,0,0
56,32,129,1,7.4,0,0,0,0,0,0,0
26,1,85,1,1.9,0,0,0,1,0,0,0
41,15,22,4,1.5,0,0,0,0,1,0,1
34,10,154,3,5.4,0,0,0,1,0,1,0
61,36,10,1,0.1,0,0,0,0,0,0,0
39,15,61,2,0.6,127,0,0,0,0,0,1
64,40,15,2,0.3,115,0,0,1,1,0,1
57,31,43,1,0.2,0,0,0,0,0,0,0
44,20,182,2,7.6,0,0,0,0,0,0,0
31,7,25,2,1.0,0,1,1,1,1,1,0
34,9,48,1,2.5,105,0,0,1,0,0,1
33,8,45,2,0.1,0,0,0,0,1,0,0
51,27,42,4,1.1,0,0,0,1,1,1,0
57,32,135,3,4.8,0,1,1,1,0,1,0
25,-1,101,4,2.3,256,0,0,0,1,0,1
32,7,125,1,0.0,0,0,0,1,1,0,0
29,5,123,2,0.6,0,0,0,1,0,0,0
46,20,54,4,2.9,189,0,0,1,1,0,0
41,17,71,3,0.3,0,0,0,0,1,0,1
43,16,71,3,2.33,0,0,0,0,0,1,0
58,33,9,2,0.2,0,0,0,1,0,0,1
43,19,72,4,0.2,0,0,0,1,0,0,1
37,12,63,3,2.3,0,0,0,1,0,0,0
56,30,185,1,2.9,0,0,0,0,0,0,0
57,32,69,4,0.7,245,0,0,0,0,0,0
25,0,28,2,1.7,0,0,0,0,0,1,0
32,6,31,2,2.0,0,0,0,1,1,0,1
47,21,39,3,0.6,0,0,0,1,1,1,0
31,5,54,4,2.2,0,0,0,0,0,1,0
33,7,104,2,3.6,0,0,0,0,1,0,1
54,30,58,2,3.2,0,0,0,0,0,0,1
39,13,43,3,0.5,0,0,0,1,0,0,1
33,6,168,3,5.67,0,1,1,1,0,1,0
30,5,42,1,1.0,184,0,0,0,0,0,0
58,32,59,1,1.6,0,0,0,1,0,0,0
53,27,81,3,1.7,193,0,0,1,0,1,0
40,15,22,1,0.6,0,0,0,1,0,0,1
37,12,93,1,2.8,0,1,0,1,0,0,0
64,38,143,2,6.4,0,1,1,1,0,0,1
56,31,84,1,0.1,0,0,0,1,0,0,1
51,26,28,1,1.3,94,1,0,1,0,1,0
46,22,71,2,1.7,0,0,0,1,1,0,0
47,22,25,1,0.1,148,0,0,1,0,0,0
45,21,39,2,2.1,184,0,0,0,1,0,1
36,12,88,2,2.7,0,0,0,1,0,0,0
56,32,58,1,1.8,241,0,0,1,0,0,1
43,19,170,4,4.25,318,0,1,1,1,0,0
38,13,15,2,0.1,90,0,0,1,0,1,0
65,39,20,3,0.7,0,0,0,0,1,1,0
27,0,34,1,2.0,112,0,0,0,1,1,0
41,15,41,2,2.4,105,0,0,0,0,1,0
48,24,134,1,5.0,0,0,0,0,1,0,0
27,3,20,4,1.0,134,0,0,1,1,0,0
29,5,33,1,1.8,78,0,0,1,0,1,0
28,4,38,4,1.6,0,0,0,0,0,0,0
